disease,entrez_id
retinitis pigmentosa,2652
retinitis pigmentosa,3000
dyssomnias,8864
dyssomnias,2562
dyssomnias,4211
dyssomnias,3119
dyssomnias,114781
dyssomnias,3118
dyssomnias,1453
dyssomnias,80205
dyssomnias,54465
dyssomnias,5621
dyssomnias,5789
dyssomnias,10438
dyssomnias,5607
dyssomnias,3060
dyssomnias,8929
dyssomnias,627
dyssomnias,27324
dyssomnias,15
dyssomnias,6955
dyssomnias,2668
dyssomnias,4340
"neoplasms, nerve tissue",56169
"neoplasms, nerve tissue",130540
"neoplasms, nerve tissue",6598
"neoplasms, nerve tissue",285176
"neoplasms, nerve tissue",55717
"neoplasms, nerve tissue",3417
"neoplasms, nerve tissue",4763
"neoplasms, nerve tissue",238
"neoplasms, nerve tissue",5468
"neoplasms, nerve tissue",128869
"neoplasms, nerve tissue",7015
"neoplasms, nerve tissue",6389
"neoplasms, nerve tissue",172
"neoplasms, nerve tissue",5820
"neoplasms, nerve tissue",57670
"neoplasms, nerve tissue",26154
"neoplasms, nerve tissue",473
"neoplasms, nerve tissue",4004
"neoplasms, nerve tissue",401237
"neoplasms, nerve tissue",7517
"neoplasms, nerve tissue",5925
"neoplasms, nerve tissue",51750
"neoplasms, nerve tissue",1019
"neoplasms, nerve tissue",324
"neoplasms, nerve tissue",100271144
"neoplasms, nerve tissue",1755
"neoplasms, nerve tissue",8929
"neoplasms, nerve tissue",79608
"neoplasms, nerve tissue",140856
"neoplasms, nerve tissue",57419
"neoplasms, nerve tissue",8398
"neoplasms, nerve tissue",162967
"neoplasms, nerve tissue",580
"neoplasms, nerve tissue",675
"neoplasms, nerve tissue",5728
"neoplasms, nerve tissue",57120
"neoplasms, nerve tissue",673
"neoplasms, nerve tissue",6098
"neoplasms, nerve tissue",8028
"neoplasms, nerve tissue",343045
"neoplasms, nerve tissue",100048912
"neoplasms, nerve tissue",51684
"neoplasms, nerve tissue",4771
"neoplasms, nerve tissue",1499
"neoplasms, nerve tissue",8558
"neoplasms, nerve tissue",23095
"neoplasms, nerve tissue",4600
"neoplasms, nerve tissue",100271618
"neoplasms, nerve tissue",4157
"neoplasms, nerve tissue",54949
"neoplasms, nerve tissue",2064
"neoplasms, nerve tissue",6390
"neoplasms, nerve tissue",6391
"neoplasms, nerve tissue",1029
"neoplasms, nerve tissue",4507
"neoplasms, nerve tissue",86123
"neoplasms, nerve tissue",472
"neoplasms, nerve tissue",6392
"neoplasms, nerve tissue",5979
"neoplasms, nerve tissue",81037
"neoplasms, nerve tissue",55654
"neoplasms, nerve tissue",23187
"neoplasms, nerve tissue",7299
"neoplasms, nerve tissue",8643
"neoplasms, nerve tissue",7428
motor neuron disease,2617
motor neuron disease,57679
motor neuron disease,2733
motor neuron disease,57449
motor neuron disease,113278
motor neuron disease,59341
motor neuron disease,6606
motor neuron disease,6607
motor neuron disease,56832
motor neuron disease,4744
motor neuron disease,2521
motor neuron disease,7074
motor neuron disease,1639
motor neuron disease,6647
motor neuron disease,9217
motor neuron disease,9896
motor neuron disease,7415
motor neuron disease,367
motor neuron disease,283
motor neuron disease,29978
motor neuron disease,3508
motor neuron disease,10133
motor neuron disease,55277
motor neuron disease,998
motor neuron disease,22920
motor neuron disease,23435
motor neuron disease,203228
motor neuron disease,26580
motor neuron disease,7443
motor neuron disease,1804
motor neuron disease,79970
motor neuron disease,155061
motor neuron disease,23064
motor neuron disease,6311
motor neuron disease,54822
motor neuron disease,23025
motor neuron disease,538
spinal cord diseases,5173
spinal cord diseases,56652
spinal cord diseases,146057
spinal cord diseases,54822
spinal cord diseases,747
spinal cord diseases,255928
spinal cord diseases,57449
spinal cord diseases,8622
spinal cord diseases,56997
spinal cord diseases,23345
spinal cord diseases,59341
spinal cord diseases,6606
spinal cord diseases,6607
spinal cord diseases,3736
spinal cord diseases,6908
spinal cord diseases,2521
spinal cord diseases,4287
spinal cord diseases,7074
spinal cord diseases,1639
spinal cord diseases,9217
spinal cord diseases,57679
spinal cord diseases,9896
spinal cord diseases,4744
spinal cord diseases,2741
spinal cord diseases,2743
spinal cord diseases,6311
spinal cord diseases,10939
spinal cord diseases,7415
spinal cord diseases,146227
spinal cord diseases,367
spinal cord diseases,283
spinal cord diseases,29978
spinal cord diseases,3508
spinal cord diseases,9640
spinal cord diseases,2259
spinal cord diseases,3748
spinal cord diseases,10133
spinal cord diseases,55277
spinal cord diseases,998
spinal cord diseases,64374
spinal cord diseases,10528
spinal cord diseases,6647
spinal cord diseases,3708
spinal cord diseases,2617
spinal cord diseases,23435
spinal cord diseases,773
spinal cord diseases,5582
spinal cord diseases,55129
spinal cord diseases,6712
spinal cord diseases,203228
spinal cord diseases,5428
spinal cord diseases,26580
spinal cord diseases,785
spinal cord diseases,7443
spinal cord diseases,1804
spinal cord diseases,79970
spinal cord diseases,5521
spinal cord diseases,54840
spinal cord diseases,343641
spinal cord diseases,6507
spinal cord diseases,22920
spinal cord diseases,23064
spinal cord diseases,6310
spinal cord diseases,2395
spinal cord diseases,55775
spinal cord diseases,6314
spinal cord diseases,25814
spinal cord diseases,56832
spinal cord diseases,155061
spinal cord diseases,23025
spinal cord diseases,538
esophageal diseases,217
esophageal diseases,51196
esophageal diseases,283450
esophageal diseases,23406
esophageal diseases,4293
esophageal diseases,4613
esophageal diseases,222643
esophageal diseases,51008
esophageal diseases,7157
esophageal diseases,11178
esophageal diseases,6049
esophageal diseases,85480
esophageal diseases,5144
esophageal diseases,10391
esophageal diseases,125
esophageal diseases,8125
esophageal diseases,80724
esophageal diseases,7048
esophageal diseases,57497
esophageal diseases,57707
esophageal diseases,861
esophageal diseases,115908
esophageal diseases,6657
esophageal diseases,9940
esophageal diseases,4481
esophageal diseases,1452
esophageal diseases,51741
spondylarthropathies,3593
spondylarthropathies,10678
spondylarthropathies,23046
spondylarthropathies,390283
spondylarthropathies,100271278
spondylarthropathies,9755
spondylarthropathies,200728
spondylarthropathies,391282
spondylarthropathies,10085
spondylarthropathies,3107
spondylarthropathies,4049
spondylarthropathies,196527
spondylarthropathies,25949
spondylarthropathies,51752
spondylarthropathies,267015
spondylarthropathies,5966
spondylarthropathies,400867
spondylarthropathies,147
spondylarthropathies,3837
spondylarthropathies,4276
spondylarthropathies,7124
spondylarthropathies,729816
spondylarthropathies,4055
spondylarthropathies,100507436
spondylarthropathies,149233
spondylarthropathies,344423
spondylarthropathies,864
spondylarthropathies,10758
parkinson disease,114134
parkinson disease,162540
parkinson disease,442524
parkinson disease,84660
parkinson disease,450234
parkinson disease,55737
parkinson disease,454
parkinson disease,9811
parkinson disease,644150
parkinson disease,7345
parkinson disease,401884
parkinson disease,27429
parkinson disease,8398
parkinson disease,92949
parkinson disease,5071
parkinson disease,6622
parkinson disease,120892
parkinson disease,100129583
parkinson disease,1981
parkinson disease,3122
parkinson disease,4724
parkinson disease,952
parkinson disease,4905
parkinson disease,84286
parkinson disease,7054
parkinson disease,254428
parkinson disease,26058
parkinson disease,29119
parkinson disease,147081
parkinson disease,7473
parkinson disease,339263
parkinson disease,57111
parkinson disease,23666
parkinson disease,2580
parkinson disease,2629
parkinson disease,253782
parkinson disease,285513
parkinson disease,100128646
parkinson disease,11315
parkinson disease,27074
parkinson disease,9627
parkinson disease,25793
parkinson disease,81615
parkinson disease,130013
parkinson disease,56922
parkinson disease,4137
parkinson disease,8934
parkinson disease,6239
parkinson disease,65018
parkinson disease,1006
"diabetes mellitus, type 2",9479
"diabetes mellitus, type 2",54602
"diabetes mellitus, type 2",10296
"diabetes mellitus, type 2",8622
"diabetes mellitus, type 2",5078
"diabetes mellitus, type 2",8549
"diabetes mellitus, type 2",5506
"diabetes mellitus, type 2",3651
"diabetes mellitus, type 2",22837
"diabetes mellitus, type 2",643550
"diabetes mellitus, type 2",677828
"diabetes mellitus, type 2",63951
"diabetes mellitus, type 2",283460
"diabetes mellitus, type 2",145741
"diabetes mellitus, type 2",8638
"diabetes mellitus, type 2",9370
"diabetes mellitus, type 2",63826
"diabetes mellitus, type 2",8872
"diabetes mellitus, type 2",3643
"diabetes mellitus, type 2",9905
"diabetes mellitus, type 2",128486
"diabetes mellitus, type 2",340460
"diabetes mellitus, type 2",57118
"diabetes mellitus, type 2",388125
"diabetes mellitus, type 2",169792
"diabetes mellitus, type 2",55323
"diabetes mellitus, type 2",3667
"diabetes mellitus, type 2",60685
"diabetes mellitus, type 2",11132
"diabetes mellitus, type 2",10239
"diabetes mellitus, type 2",10253
"diabetes mellitus, type 2",340598
"diabetes mellitus, type 2",1852
"diabetes mellitus, type 2",5167
"diabetes mellitus, type 2",6517
"diabetes mellitus, type 2",100130239
"diabetes mellitus, type 2",89822
"diabetes mellitus, type 2",136259
"diabetes mellitus, type 2",6934
"diabetes mellitus, type 2",100271597
"diabetes mellitus, type 2",378805
"diabetes mellitus, type 2",5122
"diabetes mellitus, type 2",166336
"diabetes mellitus, type 2",79068
"diabetes mellitus, type 2",9559
"diabetes mellitus, type 2",640
"diabetes mellitus, type 2",53335
"diabetes mellitus, type 2",54536
"diabetes mellitus, type 2",6833
"diabetes mellitus, type 2",56999
"diabetes mellitus, type 2",140902
"diabetes mellitus, type 2",79571
"diabetes mellitus, type 2",8462
"diabetes mellitus, type 2",729611
"diabetes mellitus, type 2",6928
"diabetes mellitus, type 2",6927
"diabetes mellitus, type 2",339799
"diabetes mellitus, type 2",4535
"diabetes mellitus, type 2",2888
"diabetes mellitus, type 2",4544
"diabetes mellitus, type 2",57104
"diabetes mellitus, type 2",204010
"diabetes mellitus, type 2",3087
"diabetes mellitus, type 2",5789
"diabetes mellitus, type 2",7297
"diabetes mellitus, type 2",10644
"diabetes mellitus, type 2",2184
"diabetes mellitus, type 2",9861
"diabetes mellitus, type 2",116985
"diabetes mellitus, type 2",3172
"diabetes mellitus, type 2",94241
"diabetes mellitus, type 2",5184
"diabetes mellitus, type 2",83795
"diabetes mellitus, type 2",6480
"diabetes mellitus, type 2",3636
"diabetes mellitus, type 2",23101
"diabetes mellitus, type 2",3630
"diabetes mellitus, type 2",8567
"diabetes mellitus, type 2",4760
"diabetes mellitus, type 2",9223
"diabetes mellitus, type 2",9055
"diabetes mellitus, type 2",10363
"diabetes mellitus, type 2",3767
"diabetes mellitus, type 2",221895
"diabetes mellitus, type 2",168850
"diabetes mellitus, type 2",54469
"diabetes mellitus, type 2",645345
"diabetes mellitus, type 2",7103
"diabetes mellitus, type 2",169026
"diabetes mellitus, type 2",3784
"diabetes mellitus, type 2",54901
"diabetes mellitus, type 2",135154
"diabetes mellitus, type 2",5937
"diabetes mellitus, type 2",57624
"diabetes mellitus, type 2",4853
"diabetes mellitus, type 2",7466
"diabetes mellitus, type 2",63892
"uveitis, anterior",80862
"uveitis, anterior",3595
"uveitis, anterior",116935
"uveitis, anterior",729816
"uveitis, anterior",6148
"uveitis, anterior",353007
"uveitis, anterior",253018
"uveitis, anterior",4280
"uveitis, anterior",285834
"uveitis, anterior",10255
"uveitis, anterior",3106
"uveitis, anterior",3107
"uveitis, anterior",100130889
"uveitis, anterior",340198
"uveitis, anterior",29113
"uveitis, anterior",267016
"uveitis, anterior",4340
"uveitis, anterior",352961
"uveitis, anterior",4276
"uveitis, anterior",3586
"uveitis, anterior",285829
"uveitis, anterior",387122
"uveitis, anterior",170679
"uveitis, anterior",3135
"uveitis, anterior",267015
"uveitis, anterior",353010
"uveitis, anterior",353011
"uveitis, anterior",8870
"uveitis, anterior",780
"uveitis, anterior",149233
"uveitis, anterior",170680
"uveitis, anterior",10866
"uveitis, anterior",54535
leprosy,80099
leprosy,168507
leprosy,124460
leprosy,3128
leprosy,79747
leprosy,1540
leprosy,3122
leprosy,3123
leprosy,3127
leprosy,734
leprosy,55744
leprosy,160857
leprosy,3119
leprosy,149233
leprosy,3118
leprosy,3117
leprosy,400757
leprosy,8767
leprosy,9966
leprosy,64127
leprosy,121838
leprosy,144811
leprosy,56244
leprosy,6299
cardiovascular abnormalities,3759
cardiovascular abnormalities,10142
cardiovascular abnormalities,83605
cardiovascular abnormalities,4893
cardiovascular abnormalities,4089
cardiovascular abnormalities,3753
cardiovascular abnormalities,70
cardiovascular abnormalities,2657
